season,week,game_id,posteam,stadium,stadium_id,surface,home_away,roof_standardized,weather_type,wind,wind_missing,temp,temp_missing,kick_distance,fg_made,is_playoff
2015,1,2015_01_BAL_DEN,DEN,Empower Field at Mile High,DEN00,grass,Home,outdoors,Clear,13.0,False,88.0,False,57.0,1,False
2015,1,2015_01_BAL_DEN,DEN,Empower Field at Mile High,DEN00,grass,Home,outdoors,Clear,13.0,False,88.0,False,56.0,1,False
2015,1,2015_01_BAL_DEN,BAL,Empower Field at Mile High,DEN00,grass,Away,outdoors,Clear,13.0,False,88.0,False,52.0,1,False
2015,1,2015_01_BAL_DEN,DEN,Empower Field at Mile High,DEN00,grass,Home,outdoors,Clear,13.0,False,88.0,False,43.0,1,False
2015,1,2015_01_BAL_DEN,BAL,Empower Field at Mile High,DEN00,grass,Away,outdoors,Clear,13.0,False,88.0,False,44.0,1,False
2015,1,2015_01_BAL_DEN,DEN,Empower Field at Mile High,DEN00,grass,Home,outdoors,Clear,13.0,False,88.0,False,33.0,1,False
2015,1,2015_01_CAR_JAX,CAR,EverBank Stadium,JAX00,grass,Away,outdoors,Rain,7.0,False,77.0,False,43.0,1,False
2015,1,2015_01_CAR_JAX,CAR,EverBank Stadium,JAX00,grass,Away,outdoors,Rain,7.0,False,77.0,False,53.0,0,False
2015,1,2015_01_CAR_JAX,JAX,EverBank Stadium,JAX00,grass,Home,outdoors,Rain,7.0,False,77.0,False,22.0,1,False
2015,1,2015_01_CAR_JAX,JAX,EverBank Stadium,JAX00,grass,Home,outdoors,Rain,7.0,False,77.0,False,44.0,0,False
2015,1,2015_01_CAR_JAX,CAR,EverBank Stadium,JAX00,grass,Away,outdoors,Rain,7.0,False,77.0,False,47.0,1,False
2015,1,2015_01_CAR_JAX,CAR,EverBank Stadium,JAX00,grass,Away,outdoors,Rain,7.0,False,77.0,False,43.0,0,False
2015,1,2015_01_CIN_OAK,CIN,Oakland-Alameda County Stadium,OAK00,grass,Away,outdoors,Cloudy,9.0,False,73.0,False,32.0,1,False
2015,1,2015_01_CIN_OAK,CIN,Oakland-Alameda County Stadium,OAK00,grass,Away,outdoors,Cloudy,9.0,False,73.0,False,35.0,1,False
2015,1,2015_01_CLE_NYJ,CLE,MetLife Stadium,NYC01,fieldturf,Away,outdoors,Cloudy,8.0,False,77.0,False,26.0,1,False
2015,1,2015_01_CLE_NYJ,NYJ,MetLife Stadium,NYC01,fieldturf,Home,outdoors,Cloudy,8.0,False,77.0,False,34.0,1,False
2015,1,2015_01_DET_SD,LAC,Qualcomm Stadium,SDG00,grass,Home,outdoors,Clear,10.0,False,84.0,False,32.0,1,False
2015,1,2015_01_DET_SD,LAC,Qualcomm Stadium,SDG00,grass,Home,outdoors,Clear,10.0,False,84.0,False,25.0,1,False
2015,1,2015_01_GB_CHI,CHI,Soldier Field,CHI98,grass,Home,outdoors,Clear,11.0,False,72.0,False,28.0,1,False
2015,1,2015_01_GB_CHI,GB,Soldier Field,CHI98,grass,Away,outdoors,Clear,11.0,False,72.0,False,37.0,1,False
2015,1,2015_01_GB_CHI,CHI,Soldier Field,CHI98,grass,Home,outdoors,Clear,11.0,False,72.0,False,50.0,1,False
2015,1,2015_01_GB_CHI,CHI,Soldier Field,CHI98,grass,Home,outdoors,Clear,11.0,False,72.0,False,44.0,1,False
2015,1,2015_01_IND_BUF,BUF,Highmark Stadium,BUF00,a_turf,Home,outdoors,Cloudy,15.0,False,56.0,False,41.0,1,False
2015,1,2015_01_IND_BUF,IND,Highmark Stadium,BUF00,a_turf,Away,outdoors,Cloudy,15.0,False,56.0,False,52.0,0,False
2015,1,2015_01_IND_BUF,BUF,Highmark Stadium,BUF00,a_turf,Home,outdoors,Cloudy,15.0,False,56.0,False,45.0,1,False
2015,1,2015_01_KC_HOU,KC,NRG Stadium,HOU00,grass,Away,dome,Clear,0.0,False,70.0,False,27.0,1,False
2015,1,2015_01_KC_HOU,KC,NRG Stadium,HOU00,grass,Away,dome,Clear,0.0,False,70.0,False,48.0,1,False
2015,1,2015_01_KC_HOU,HOU,NRG Stadium,HOU00,grass,Home,dome,Clear,0.0,False,70.0,False,34.0,1,False
2015,1,2015_01_KC_HOU,KC,NRG Stadium,HOU00,grass,Away,dome,Clear,0.0,False,70.0,False,51.0,0,False
2015,1,2015_01_KC_HOU,HOU,NRG Stadium,HOU00,grass,Home,dome,Clear,0.0,False,70.0,False,47.0,1,False
2015,1,2015_01_MIA_WAS,WAS,Commanders Field,WAS00,grass,Home,outdoors,Cloudy,10.0,False,69.0,False,45.0,1,False
2015,1,2015_01_MIA_WAS,WAS,Commanders Field,WAS00,grass,Home,outdoors,Cloudy,10.0,False,69.0,False,46.0,0,False
2015,1,2015_01_MIA_WAS,MIA,Commanders Field,WAS00,grass,Away,outdoors,Cloudy,10.0,False,69.0,False,22.0,1,False
2015,1,2015_01_MIN_SF,SF,Levi's® Stadium,SFO01,grass,Home,outdoors,Cloudy,5.0,False,70.0,False,28.0,0,False
2015,1,2015_01_MIN_SF,MIN,Levi's® Stadium,SFO01,grass,Away,outdoors,Cloudy,5.0,False,70.0,False,44.0,0,False
2015,1,2015_01_MIN_SF,SF,Levi's® Stadium,SFO01,grass,Home,outdoors,Cloudy,5.0,False,70.0,False,30.0,1,False
2015,1,2015_01_MIN_SF,MIN,Levi's® Stadium,SFO01,grass,Away,outdoors,Cloudy,5.0,False,70.0,False,37.0,1,False
2015,1,2015_01_MIN_SF,SF,Levi's® Stadium,SFO01,grass,Home,outdoors,Cloudy,5.0,False,70.0,False,25.0,1,False
2015,1,2015_01_NO_ARI,NO,State Farm Stadium,PHO00,grass,Away,dome,Other,0.0,False,70.0,False,37.0,1,False
2015,1,2015_01_NO_ARI,NO,State Farm Stadium,PHO00,grass,Away,dome,Other,0.0,False,70.0,False,23.0,1,False
2015,1,2015_01_NO_ARI,ARI,State Farm Stadium,PHO00,grass,Home,dome,Other,0.0,False,70.0,False,43.0,1,False
2015,1,2015_01_NO_ARI,NO,State Farm Stadium,PHO00,grass,Away,dome,Other,0.0,False,70.0,False,45.0,1,False
2015,1,2015_01_NO_ARI,NO,State Farm Stadium,PHO00,grass,Away,dome,Other,0.0,False,70.0,False,33.0,1,False
2015,1,2015_01_NYG_DAL,DAL,AT&T Stadium,DAL00,matrixturf,Home,dome,Other,0.0,False,70.0,False,21.0,1,False
2015,1,2015_01_NYG_DAL,NYG,AT&T Stadium,DAL00,matrixturf,Away,dome,Other,0.0,False,70.0,False,50.0,1,False
2015,1,2015_01_NYG_DAL,DAL,AT&T Stadium,DAL00,matrixturf,Home,dome,Other,0.0,False,70.0,False,32.0,1,False
2015,1,2015_01_NYG_DAL,NYG,AT&T Stadium,DAL00,matrixturf,Away,dome,Other,0.0,False,70.0,False,40.0,1,False
2015,1,2015_01_NYG_DAL,NYG,AT&T Stadium,DAL00,matrixturf,Away,dome,Other,0.0,False,70.0,False,30.0,1,False
2015,1,2015_01_NYG_DAL,NYG,AT&T Stadium,DAL00,matrixturf,Away,dome,Other,0.0,False,70.0,False,19.0,1,False
2015,1,2015_01_PHI_ATL,ATL,Georgia Dome,ATL00,fieldturf,Home,dome,Other,0.0,False,70.0,False,41.0,1,False
2015,1,2015_01_PHI_ATL,PHI,Georgia Dome,ATL00,fieldturf,Away,dome,Other,0.0,False,70.0,False,29.0,1,False
2015,1,2015_01_PHI_ATL,ATL,Georgia Dome,ATL00,fieldturf,Home,dome,Other,0.0,False,70.0,False,39.0,1,False
2015,1,2015_01_PHI_ATL,ATL,Georgia Dome,ATL00,fieldturf,Home,dome,Other,0.0,False,70.0,False,44.0,1,False
2015,1,2015_01_PHI_ATL,ATL,Georgia Dome,ATL00,fieldturf,Home,dome,Other,0.0,False,70.0,False,47.0,1,False
2015,1,2015_01_PHI_ATL,PHI,Georgia Dome,ATL00,fieldturf,Away,dome,Other,0.0,False,70.0,False,44.0,0,False
2015,1,2015_01_PIT_NE,PIT,Gillette Stadium,BOS00,fieldturf,Away,outdoors,Rain,7.0,False,65.0,False,44.0,0,False
2015,1,2015_01_PIT_NE,PIT,Gillette Stadium,BOS00,fieldturf,Away,outdoors,Rain,7.0,False,65.0,False,46.0,0,False
2015,1,2015_01_PIT_NE,PIT,Gillette Stadium,BOS00,fieldturf,Away,outdoors,Rain,7.0,False,65.0,False,44.0,1,False
2015,1,2015_01_PIT_NE,PIT,Gillette Stadium,BOS00,fieldturf,Away,outdoors,Rain,7.0,False,65.0,False,24.0,1,False
2015,1,2015_01_SEA_STL,LA,Edward Jones Dome,STL00,astroplay,Home,dome,Other,0.0,False,70.0,False,33.0,1,False
2015,1,2015_01_SEA_STL,SEA,Edward Jones Dome,STL00,astroplay,Away,dome,Other,0.0,False,70.0,False,25.0,1,False
2015,1,2015_01_SEA_STL,SEA,Edward Jones Dome,STL00,astroplay,Away,dome,Other,0.0,False,70.0,False,27.0,1,False
2015,1,2015_01_SEA_STL,SEA,Edward Jones Dome,STL00,astroplay,Away,dome,Other,0.0,False,70.0,False,35.0,1,False
2015,1,2015_01_SEA_STL,LA,Edward Jones Dome,STL00,astroplay,Home,dome,Other,0.0,False,70.0,False,37.0,1,False
2015,2,2015_02_ARI_CHI,CHI,Soldier Field,CHI98,grass,Home,outdoors,Clear,6.0,False,70.0,False,40.0,1,False
2015,2,2015_02_ARI_CHI,CHI,Soldier Field,CHI98,grass,Home,outdoors,Clear,6.0,False,70.0,False,23.0,1,False
2015,2,2015_02_ARI_CHI,CHI,Soldier Field,CHI98,grass,Home,outdoors,Clear,6.0,False,70.0,False,51.0,1,False
2015,2,2015_02_ATL_NYG,NYG,MetLife Stadium,NYC01,fieldturf,Home,outdoors,Cloudy,9.0,False,73.0,False,38.0,1,False
2015,2,2015_02_ATL_NYG,ATL,MetLife Stadium,NYC01,fieldturf,Away,outdoors,Cloudy,9.0,False,73.0,False,42.0,1,False
2015,2,2015_02_ATL_NYG,NYG,MetLife Stadium,NYC01,fieldturf,Home,outdoors,Cloudy,9.0,False,73.0,False,44.0,1,False
2015,2,2015_02_BAL_OAK,LV,Oakland-Alameda County Stadium,OAK00,grass,Home,outdoors,Clear,8.0,False,80.0,False,23.0,1,False
2015,2,2015_02_BAL_OAK,BAL,Oakland-Alameda County Stadium,OAK00,grass,Away,outdoors,Clear,8.0,False,80.0,False,22.0,1,False
2015,2,2015_02_BAL_OAK,LV,Oakland-Alameda County Stadium,OAK00,grass,Home,outdoors,Clear,8.0,False,80.0,False,46.0,1,False
2015,2,2015_02_BAL_OAK,BAL,Oakland-Alameda County Stadium,OAK00,grass,Away,outdoors,Clear,8.0,False,80.0,False,21.0,1,False
2015,2,2015_02_BAL_OAK,LV,Oakland-Alameda County Stadium,OAK00,grass,Home,outdoors,Clear,8.0,False,80.0,False,48.0,1,False
2015,2,2015_02_BAL_OAK,BAL,Oakland-Alameda County Stadium,OAK00,grass,Away,outdoors,Clear,8.0,False,80.0,False,37.0,1,False
2015,2,2015_02_BAL_OAK,BAL,Oakland-Alameda County Stadium,OAK00,grass,Away,outdoors,Clear,8.0,False,80.0,False,31.0,1,False
2015,2,2015_02_DAL_PHI,DAL,Lincoln Financial Field,PHI00,grass,Away,outdoors,Cloudy,15.0,False,77.0,False,20.0,1,False
2015,2,2015_02_DAL_PHI,DAL,Lincoln Financial Field,PHI00,grass,Away,outdoors,Cloudy,15.0,False,77.0,False,28.0,1,False
2015,2,2015_02_DAL_PHI,PHI,Lincoln Financial Field,PHI00,grass,Home,outdoors,Cloudy,15.0,False,77.0,False,46.0,1,False
2015,2,2015_02_DEN_KC,KC,GEHA Field at Arrowhead Stadium,KAN00,grass,Home,outdoors,Cloudy,13.0,False,87.0,False,35.0,1,False
2015,2,2015_02_DEN_KC,DEN,GEHA Field at Arrowhead Stadium,KAN00,grass,Away,outdoors,Cloudy,13.0,False,87.0,False,54.0,1,False
2015,2,2015_02_DET_MIN,DET,TCF Bank Stadium,MIN98,fieldturf,Away,outdoors,Cloudy,0.0,False,67.0,False,26.0,1,False
2015,2,2015_02_DET_MIN,MIN,TCF Bank Stadium,MIN98,fieldturf,Home,outdoors,Cloudy,0.0,False,67.0,False,28.0,1,False
2015,2,2015_02_DET_MIN,MIN,TCF Bank Stadium,MIN98,fieldturf,Home,outdoors,Cloudy,0.0,False,67.0,False,23.0,1,False
2015,2,2015_02_HOU_CAR,HOU,Bank of America Stadium,CAR00,grass,Away,outdoors,Clear,6.0,False,88.0,False,43.0,1,False
2015,2,2015_02_HOU_CAR,CAR,Bank of America Stadium,CAR00,grass,Home,outdoors,Clear,6.0,False,88.0,False,28.0,1,False
2015,2,2015_02_HOU_CAR,CAR,Bank of America Stadium,CAR00,grass,Home,outdoors,Clear,6.0,False,88.0,False,53.0,0,False
2015,2,2015_02_MIA_JAX,MIA,EverBank Stadium,JAX00,grass,Away,outdoors,Rain,5.0,False,87.0,False,48.0,1,False
2015,2,2015_02_MIA_JAX,JAX,EverBank Stadium,JAX00,grass,Home,outdoors,Rain,5.0,False,87.0,False,27.0,1,False
2015,2,2015_02_MIA_JAX,MIA,EverBank Stadium,JAX00,grass,Away,outdoors,Rain,5.0,False,87.0,False,41.0,1,False
2015,2,2015_02_MIA_JAX,MIA,EverBank Stadium,JAX00,grass,Away,outdoors,Rain,5.0,False,87.0,False,42.0,0,False
2015,2,2015_02_MIA_JAX,JAX,EverBank Stadium,JAX00,grass,Home,outdoors,Rain,5.0,False,87.0,False,58.0,1,False
2015,2,2015_02_MIA_JAX,JAX,EverBank Stadium,JAX00,grass,Home,outdoors,Rain,5.0,False,87.0,False,28.0,1,False
2015,2,2015_02_NE_BUF,NE,Highmark Stadium,BUF00,a_turf,Away,outdoors,Cloudy,7.0,False,62.0,False,46.0,1,False
2015,2,2015_02_NE_BUF,NE,Highmark Stadium,BUF00,a_turf,Away,outdoors,Cloudy,7.0,False,62.0,False,21.0,1,False
2015,2,2015_02_NE_BUF,NE,Highmark Stadium,BUF00,a_turf,Away,outdoors,Cloudy,7.0,False,62.0,False,50.0,1,False
2015,2,2015_02_NE_BUF,NE,Highmark Stadium,BUF00,a_turf,Away,outdoors,Cloudy,7.0,False,62.0,False,25.0,1,False
2015,2,2015_02_NYJ_IND,IND,Lucas Oil Stadium,IND00,fieldturf,Home,dome,Clear,0.0,False,70.0,False,29.0,0,False
2015,2,2015_02_NYJ_IND,NYJ,Lucas Oil Stadium,IND00,fieldturf,Away,dome,Clear,0.0,False,70.0,False,35.0,1,False
2015,2,2015_02_NYJ_IND,NYJ,Lucas Oil Stadium,IND00,fieldturf,Away,dome,Clear,0.0,False,70.0,False,48.0,0,False
2015,2,2015_02_NYJ_IND,NYJ,Lucas Oil Stadium,IND00,fieldturf,Away,dome,Clear,0.0,False,70.0,False,46.0,1,False
2015,2,2015_02_SD_CIN,LAC,Paycor Stadium,CIN00,fieldturf,Away,outdoors,Cloudy,6.0,False,69.0,False,40.0,1,False
2015,2,2015_02_SD_CIN,CIN,Paycor Stadium,CIN00,fieldturf,Home,outdoors,Cloudy,6.0,False,69.0,False,36.0,0,False
2015,2,2015_02_SD_CIN,LAC,Paycor Stadium,CIN00,fieldturf,Away,outdoors,Cloudy,6.0,False,69.0,False,32.0,1,False
2015,2,2015_02_SD_CIN,LAC,Paycor Stadium,CIN00,fieldturf,Away,outdoors,Cloudy,6.0,False,69.0,False,47.0,0,False
2015,2,2015_02_SD_CIN,CIN,Paycor Stadium,CIN00,fieldturf,Home,outdoors,Cloudy,6.0,False,69.0,False,21.0,1,False
2015,2,2015_02_SEA_GB,GB,Lambeau Field,GNB00,grass,Home,outdoors,Clear,9.0,False,62.0,False,54.0,1,False
2015,2,2015_02_SEA_GB,SEA,Lambeau Field,GNB00,grass,Away,outdoors,Clear,9.0,False,62.0,False,54.0,1,False
2015,2,2015_02_SEA_GB,GB,Lambeau Field,GNB00,grass,Home,outdoors,Clear,9.0,False,62.0,False,18.0,1,False
2015,2,2015_02_SEA_GB,GB,Lambeau Field,GNB00,grass,Home,outdoors,Clear,9.0,False,62.0,False,44.0,1,False
2015,2,2015_02_SEA_GB,GB,Lambeau Field,GNB00,grass,Home,outdoors,Clear,9.0,False,62.0,False,21.0,1,False
2015,2,2015_02_SF_PIT,SF,Acrisure Stadium,PIT00,grass,Away,outdoors,Cloudy,10.0,False,66.0,False,47.0,1,False
2015,2,2015_02_STL_WAS,WAS,Commanders Field,WAS00,grass,Home,outdoors,Cloudy,9.0,False,72.0,False,46.0,1,False
2015,2,2015_02_STL_WAS,LA,Commanders Field,WAS00,grass,Away,outdoors,Cloudy,9.0,False,72.0,False,52.0,1,False
2015,2,2015_02_TB_NO,TB,Caesars Superdome,NOR00,sportturf,Away,dome,Clear,0.0,False,70.0,False,55.0,1,False
2015,2,2015_02_TB_NO,TB,Caesars Superdome,NOR00,sportturf,Away,dome,Clear,0.0,False,70.0,False,52.0,0,False
2015,2,2015_02_TB_NO,TB,Caesars Superdome,NOR00,sportturf,Away,dome,Clear,0.0,False,70.0,False,35.0,1,False
2015,2,2015_02_TB_NO,TB,Caesars Superdome,NOR00,sportturf,Away,dome,Clear,0.0,False,70.0,False,22.0,1,False
2015,2,2015_02_TB_NO,NO,Caesars Superdome,NOR00,sportturf,Home,dome,Clear,0.0,False,70.0,False,42.0,0,False
2015,2,2015_02_TB_NO,TB,Caesars Superdome,NOR00,sportturf,Away,dome,Clear,0.0,False,70.0,False,30.0,1,False
2015,3,2015_03_ATL_DAL,ATL,AT&T Stadium,DAL00,matrixturf,Away,dome,Other,0.0,False,70.0,False,32.0,1,False
2015,3,2015_03_BUF_MIA,BUF,Hard Rock Stadium,MIA00,grass,Away,outdoors,Cloudy,6.0,False,87.0,False,26.0,1,False
2015,3,2015_03_BUF_MIA,BUF,Hard Rock Stadium,MIA00,grass,Away,outdoors,Cloudy,6.0,False,87.0,False,51.0,1,False
2015,3,2015_03_BUF_MIA,BUF,Hard Rock Stadium,MIA00,grass,Away,outdoors,Cloudy,6.0,False,87.0,False,54.0,0,False
2015,3,2015_03_CHI_SEA,SEA,Lumen Field,SEA00,fieldturf,Home,outdoors,Clear,5.0,False,60.0,False,31.0,1,False
2015,3,2015_03_CHI_SEA,SEA,Lumen Field,SEA00,fieldturf,Home,outdoors,Clear,5.0,False,60.0,False,21.0,1,False
2015,3,2015_03_CHI_SEA,SEA,Lumen Field,SEA00,fieldturf,Home,outdoors,Clear,5.0,False,60.0,False,45.0,1,False
2015,3,2015_03_CHI_SEA,SEA,Lumen Field,SEA00,fieldturf,Home,outdoors,Clear,5.0,False,60.0,False,48.0,1,False
2015,3,2015_03_CIN_BAL,BAL,M&T Bank Stadium,BAL00,sportturf,Home,outdoors,Cloudy,12.0,False,70.0,False,50.0,0,False
2015,3,2015_03_CIN_BAL,BAL,M&T Bank Stadium,BAL00,sportturf,Home,outdoors,Cloudy,12.0,False,70.0,False,21.0,1,False
2015,3,2015_03_DEN_DET,DEN,Ford Field,DET00,fieldturf,Away,dome,Other,0.0,False,70.0,False,48.0,1,False
2015,3,2015_03_IND_TEN,TEN,Nissan Stadium,NAS00,grass,Home,outdoors,Cloudy,3.0,False,74.0,False,38.0,1,False
2015,3,2015_03_IND_TEN,TEN,Nissan Stadium,NAS00,grass,Home,outdoors,Cloudy,3.0,False,74.0,False,21.0,1,False
2015,3,2015_03_JAX_NE,NE,Gillette Stadium,BOS00,fieldturf,Home,outdoors,Clear,6.0,False,68.0,False,46.0,1,False
2015,3,2015_03_JAX_NE,JAX,Gillette Stadium,BOS00,fieldturf,Away,outdoors,Clear,6.0,False,68.0,False,40.0,1,False
2015,3,2015_03_JAX_NE,NE,Gillette Stadium,BOS00,fieldturf,Home,outdoors,Clear,6.0,False,68.0,False,20.0,1,False
2015,3,2015_03_JAX_NE,NE,Gillette Stadium,BOS00,fieldturf,Home,outdoors,Clear,6.0,False,68.0,False,46.0,1,False
2015,3,2015_03_KC_GB,GB,Lambeau Field,GNB00,grass,Home,outdoors,Rain,5.0,False,67.0,False,44.0,1,False
2015,3,2015_03_NO_CAR,NO,Bank of America Stadium,CAR00,grass,Away,outdoors,Rain,9.0,False,69.0,False,31.0,1,False
2015,3,2015_03_NO_CAR,CAR,Bank of America Stadium,CAR00,grass,Home,outdoors,Rain,9.0,False,69.0,False,20.0,1,False
2015,3,2015_03_NO_CAR,CAR,Bank of America Stadium,CAR00,grass,Home,outdoors,Rain,9.0,False,69.0,False,47.0,1,False
2015,3,2015_03_OAK_CLE,LV,Cleveland Browns Stadium,CLE00,grass,Away,outdoors,Cloudy,16.0,False,75.0,False,23.0,1,False
2015,3,2015_03_OAK_CLE,CLE,Cleveland Browns Stadium,CLE00,grass,Home,outdoors,Cloudy,16.0,False,75.0,False,24.0,1,False
2015,3,2015_03_OAK_CLE,LV,Cleveland Browns Stadium,CLE00,grass,Away,outdoors,Cloudy,16.0,False,75.0,False,35.0,1,False
2015,3,2015_03_OAK_CLE,CLE,Cleveland Browns Stadium,CLE00,grass,Home,outdoors,Cloudy,16.0,False,75.0,False,41.0,1,False
2015,3,2015_03_PHI_NYJ,PHI,MetLife Stadium,NYC01,fieldturf,Away,outdoors,Other,7.0,False,66.0,False,30.0,1,False
2015,3,2015_03_PHI_NYJ,NYJ,MetLife Stadium,NYC01,fieldturf,Home,outdoors,Other,7.0,False,66.0,False,53.0,1,False
2015,3,2015_03_PIT_STL,PIT,Edward Jones Dome,STL00,astroplay,Away,dome,Other,0.0,False,70.0,False,21.0,1,False
2015,3,2015_03_PIT_STL,LA,Edward Jones Dome,STL00,astroplay,Home,dome,Other,0.0,False,70.0,False,49.0,1,False
2015,3,2015_03_PIT_STL,LA,Edward Jones Dome,STL00,astroplay,Home,dome,Other,0.0,False,70.0,False,27.0,1,False
2015,3,2015_03_PIT_STL,PIT,Edward Jones Dome,STL00,astroplay,Away,dome,Other,0.0,False,70.0,False,41.0,1,False
2015,3,2015_03_SD_MIN,MIN,TCF Bank Stadium,MIN98,fieldturf,Home,outdoors,Clear,12.0,False,75.0,False,24.0,1,False
2015,3,2015_03_SF_ARI,ARI,State Farm Stadium,PHO00,grass,Home,dome,Other,0.0,False,70.0,False,22.0,1,False
2015,3,2015_03_TB_HOU,TB,NRG Stadium,HOU00,fieldturf,Away,dome,Rain,0.0,False,70.0,False,58.0,1,False
2015,3,2015_03_TB_HOU,HOU,NRG Stadium,HOU00,fieldturf,Home,dome,Rain,0.0,False,70.0,False,43.0,0,False
2015,3,2015_03_TB_HOU,HOU,NRG Stadium,HOU00,fieldturf,Home,dome,Rain,0.0,False,70.0,False,39.0,1,False
2015,3,2015_03_TB_HOU,TB,NRG Stadium,HOU00,fieldturf,Away,dome,Rain,0.0,False,70.0,False,41.0,0,False
2015,3,2015_03_TB_HOU,TB,NRG Stadium,HOU00,fieldturf,Away,dome,Rain,0.0,False,70.0,False,33.0,0,False
2015,3,2015_03_TB_HOU,HOU,NRG Stadium,HOU00,fieldturf,Home,dome,Rain,0.0,False,70.0,False,19.0,1,False
2015,3,2015_03_TB_HOU,TB,NRG Stadium,HOU00,fieldturf,Away,dome,Rain,0.0,False,70.0,False,57.0,0,False
2015,3,2015_03_WAS_NYG,NYG,MetLife Stadium,NYC01,fieldturf,Home,outdoors,Clear,4.0,False,71.0,False,35.0,1,False
2015,3,2015_03_WAS_NYG,WAS,MetLife Stadium,NYC01,fieldturf,Away,outdoors,Clear,4.0,False,71.0,False,44.0,1,False
2015,3,2015_03_WAS_NYG,NYG,MetLife Stadium,NYC01,fieldturf,Home,outdoors,Clear,4.0,False,71.0,False,36.0,1,False
2015,3,2015_03_WAS_NYG,WAS,MetLife Stadium,NYC01,fieldturf,Away,outdoors,Clear,4.0,False,71.0,False,37.0,1,False
2015,3,2015_03_WAS_NYG,NYG,MetLife Stadium,NYC01,fieldturf,Home,outdoors,Clear,4.0,False,71.0,False,48.0,1,False
2015,4,2015_04_BAL_PIT,PIT,Acrisure Stadium,PIT00,grass,Home,outdoors,Cloudy,8.0,False,63.0,False,45.0,1,False
2015,4,2015_04_BAL_PIT,PIT,Acrisure Stadium,PIT00,grass,Home,outdoors,Cloudy,8.0,False,63.0,False,36.0,1,False
2015,4,2015_04_BAL_PIT,BAL,Acrisure Stadium,PIT00,grass,Away,outdoors,Cloudy,8.0,False,63.0,False,40.0,1,False
2015,4,2015_04_BAL_PIT,PIT,Acrisure Stadium,PIT00,grass,Home,outdoors,Cloudy,8.0,False,63.0,False,49.0,0,False
2015,4,2015_04_BAL_PIT,PIT,Acrisure Stadium,PIT00,grass,Home,outdoors,Cloudy,8.0,False,63.0,False,41.0,0,False
2015,4,2015_04_BAL_PIT,BAL,Acrisure Stadium,PIT00,grass,Away,outdoors,Cloudy,8.0,False,63.0,False,42.0,1,False
2015,4,2015_04_BAL_PIT,BAL,Acrisure Stadium,PIT00,grass,Away,outdoors,Cloudy,8.0,False,63.0,False,52.0,1,False
2015,4,2015_04_CAR_TB,CAR,Raymond James Stadium,TAM00,grass,Away,outdoors,Cloudy,5.0,False,74.0,False,24.0,1,False
2015,4,2015_04_CAR_TB,TB,Raymond James Stadium,TAM00,grass,Home,outdoors,Cloudy,5.0,False,74.0,False,42.0,1,False
2015,4,2015_04_CAR_TB,TB,Raymond James Stadium,TAM00,grass,Home,outdoors,Cloudy,5.0,False,74.0,False,29.0,0,False
2015,4,2015_04_CAR_TB,TB,Raymond James Stadium,TAM00,grass,Home,outdoors,Cloudy,5.0,False,74.0,False,43.0,0,False
2015,4,2015_04_CAR_TB,CAR,Raymond James Stadium,TAM00,grass,Away,outdoors,Cloudy,5.0,False,74.0,False,27.0,1,False
2015,4,2015_04_CAR_TB,CAR,Raymond James Stadium,TAM00,grass,Away,outdoors,Cloudy,5.0,False,74.0,False,27.0,1,False
2015,4,2015_04_CLE_SD,CLE,Qualcomm Stadium,SDG00,grass,Away,outdoors,Cloudy,11.0,False,68.0,False,36.0,1,False
2015,4,2015_04_CLE_SD,LAC,Qualcomm Stadium,SDG00,grass,Home,outdoors,Cloudy,11.0,False,68.0,False,46.0,1,False
2015,4,2015_04_CLE_SD,LAC,Qualcomm Stadium,SDG00,grass,Home,outdoors,Cloudy,11.0,False,68.0,False,45.0,1,False
2015,4,2015_04_CLE_SD,CLE,Qualcomm Stadium,SDG00,grass,Away,outdoors,Cloudy,11.0,False,68.0,False,28.0,1,False
2015,4,2015_04_CLE_SD,CLE,Qualcomm Stadium,SDG00,grass,Away,outdoors,Cloudy,11.0,False,68.0,False,33.0,1,False
2015,4,2015_04_CLE_SD,CLE,Qualcomm Stadium,SDG00,grass,Away,outdoors,Cloudy,11.0,False,68.0,False,40.0,1,False
2015,4,2015_04_CLE_SD,LAC,Qualcomm Stadium,SDG00,grass,Home,outdoors,Cloudy,11.0,False,68.0,False,34.0,1,False
2015,4,2015_04_DAL_NO,DAL,Caesars Superdome,NOR00,sportturf,Away,dome,Cloudy,0.0,False,70.0,False,30.0,1,False
2015,4,2015_04_DAL_NO,NO,Caesars Superdome,NOR00,sportturf,Home,dome,Cloudy,0.0,False,70.0,False,51.0,1,False
2015,4,2015_04_DAL_NO,DAL,Caesars Superdome,NOR00,sportturf,Away,dome,Cloudy,0.0,False,70.0,False,38.0,1,False
2015,4,2015_04_DAL_NO,NO,Caesars Superdome,NOR00,sportturf,Home,dome,Cloudy,0.0,False,70.0,False,29.0,1,False
2015,4,2015_04_DAL_NO,NO,Caesars Superdome,NOR00,sportturf,Home,dome,Cloudy,0.0,False,70.0,False,30.0,0,False
2015,4,2015_04_DET_SEA,DET,Lumen Field,SEA00,fieldturf,Away,outdoors,Clear,8.0,False,74.0,False,41.0,1,False
2015,4,2015_04_DET_SEA,SEA,Lumen Field,SEA00,fieldturf,Home,outdoors,Clear,8.0,False,74.0,False,51.0,1,False
